county,date,unemployment_rate,sahm_value
Blount County,2013-12-01T00:00:00.000Z,6.2,0.36666666666666803
Blount County,2014-01-01T00:00:00.000Z,7.4,0.7000000000000011
Blount County,2014-02-01T00:00:00.000Z,7.1,1.033333333333335
Blount County,2014-03-01T00:00:00.000Z,6.7,1.200000000000001
Blount County,2014-04-01T00:00:00.000Z,5.8,0.6666666666666679
Blount County,2014-05-01T00:00:00.000Z,5.9,0.2666666666666675
Blount County,2014-06-01T00:00:00.000Z,6.4,0
Blount County,2014-07-01T00:00:00.000Z,6.3,0.16666666666666696
Blount County,2014-08-01T00:00:00.000Z,6.2,0.2666666666666666
Blount County,2014-09-01T00:00:00.000Z,5.5,0
Blount County,2014-10-01T00:00:00.000Z,5.4,0
Blount County,2014-11-01T00:00:00.000Z,5.3,0
Blount County,2014-12-01T00:00:00.000Z,5.2,0
Blount County,2015-01-01T00:00:00.000Z,5.9,0.16666666666666696
Blount County,2015-02-01T00:00:00.000Z,5.8,0.3333333333333339
Blount County,2015-03-01T00:00:00.000Z,5.4,0.40000000000000036
Blount County,2015-04-01T00:00:00.000Z,5.1,0.13333333333333286
Blount County,2015-05-01T00:00:00.000Z,5.4,0
Blount County,2015-06-01T00:00:00.000Z,5.6,0.06666666666666643
Blount County,2015-07-01T00:00:00.000Z,5.6,0.2333333333333334
Blount County,2015-08-01T00:00:00.000Z,5.5,0.2666666666666675
Blount County,2015-09-01T00:00:00.000Z,5.2,0.13333333333333464
Blount County,2015-10-01T00:00:00.000Z,5.1,0
Blount County,2015-11-01T00:00:00.000Z,5.1,0
Blount County,2015-12-01T00:00:00.000Z,5.1,0
Blount County,2016-01-01T00:00:00.000Z,5.7,0.1999999999999993
Blount County,2016-02-01T00:00:00.000Z,5.7,0.40000000000000036
Blount County,2016-03-01T00:00:00.000Z,5.4,0.5
Blount County,2016-04-01T00:00:00.000Z,4.9,0.23333333333333428
Blount County,2016-05-01T00:00:00.000Z,4.8,0
Blount County,2016-06-01T00:00:00.000Z,5.5,0.033333333333333215
Blount County,2016-07-01T00:00:00.000Z,5.3,0.16666666666666607
Blount County,2016-08-01T00:00:00.000Z,5.3,0.33333333333333304
Blount County,2016-09-01T00:00:00.000Z,5.2,0.2333333333333325
Blount County,2016-10-01T00:00:00.000Z,5.2,0.1999999999999993
Blount County,2016-11-01T00:00:00.000Z,4.7,0
Blount County,2016-12-01T00:00:00.000Z,4.9,0
Blount County,2017-01-01T00:00:00.000Z,5.4,0.06666666666666643
Blount County,2017-02-01T00:00:00.000Z,5.1,0.1999999999999993
Blount County,2017-03-01T00:00:00.000Z,4.5,0.06666666666666643
Blount County,2017-04-01T00:00:00.000Z,3.9,0
Blount County,2017-05-01T00:00:00.000Z,3.7,0
Blount County,2017-06-01T00:00:00.000Z,4.3,0
Blount County,2017-07-01T00:00:00.000Z,4,0.03333333333333277
Blount County,2017-08-01T00:00:00.000Z,4,0.13333333333333242
Blount County,2017-09-01T00:00:00.000Z,3.5,0
Blount County,2017-10-01T00:00:00.000Z,3.4,0
Blount County,2017-11-01T00:00:00.000Z,3.3,0
Blount County,2017-12-01T00:00:00.000Z,3.2,0
Blount County,2018-01-01T00:00:00.000Z,3.8,0.13333333333333286
Blount County,2018-02-01T00:00:00.000Z,3.7,0.26666666666666616
Blount County,2018-03-01T00:00:00.000Z,3.5,0.3666666666666658
Blount County,2018-04-01T00:00:00.000Z,3.1,0.13333333333333286
Blount County,2018-05-01T00:00:00.000Z,3,0
Blount County,2018-06-01T00:00:00.000Z,4,0.16666666666666696
Blount County,2018-07-01T00:00:00.000Z,3.6,0.3333333333333335
